signature,beneficiary,mint,amount
3LPzq6fFFmKnSLXR9CD4PLb5RVXoaPPCS3jeBcN5Y9zpErA9qCjCgxiZY5SsFnc6KgWWP2w1n29GPUTs3sgSghbe,H3P32Tk7989oDesMVeLMLPzuDgs5zrQzru9WT7fXFY8N,So11111111111111111111111111111111111111112,1.1020999999999948e-05
4znHSu2pKvSxuZ4LV4Cq1q95egCYNzyx64uVavQbFAJTB1VtAuSQJgiN3R9mxiY3yWAmHzy9zQ6EsD393726RX3d,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,1.7763999999999974e-05
5god812KfeebCt3MruEwLuasTfcDYHXJFACFkUSwr78dMm2rBBdXjfHBDT18sYHntGowSosLVD7ZxFS5hw1riWXr,MACjZdaJ8U7xbWFJLJXLKfwy6rC75tyXYgpyZY7ayYW,So11111111111111111111111111111111111111112,6.896100000000106e-05
44yBba8948Be71GE7xfNtkH6h6PufN2xTnH1UaDJruSNPCt81xUuy5YqRqqFhtepnPTgeT3pYE7xLDU5TzQinAaH,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,7.674000000000222e-05
Rnwx55ZFTyjr1CgQvzCP33gpxUaGojcRGYaQPRYTgHJuRxNcWPUKM1eqUzcbVw7UBrN4B7iYeKbrFYxNfuJyvQH,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,1.638399999999993e-05
5bNvm9cUzs32b8aPtLx4ozea8JDGRnmQcDXUsWiyPYxvUtdmK88rUVe9XELtA3tAkWWKAcwhq7Cf5cDdPJqm8bF1,JDJQyRweM8kYQMn6sFQc9v7Xk3vHTFh4aa4pN1uUK4S5,So11111111111111111111111111111111111111112,0.03603241800000001
3n1cHAMnp1hgyu25CEAK7UqyrMPWF8J4aVWuVykiAhqz3wDu3D2qPxhXKXZJogVUQ9sebpBzwYZnQ2X38Fh2YhC1,CeonPqh2seYDXivMZrqxdobsQLN97RUWNBXAPHYem5y8,So11111111111111111111111111111111111111112,0.025657280999999976
2WksVwzQR7gpGJaHjhL1ns1UGsyiLTe87G5pMWvH3YrvGMbsmyeLrXGhghEGBmdtkrWyKxDQJWLubph3nkMAnNtj,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,0.001765778999999995
25ikxvVE8V6PJRdbsH5ksYKEtUUHioJS5ZCZNXD2YacrAn3NfEdYAy9cLrFsdii21MeiiynRmaDMNo8j3QXb37rn,UUAhspPgUdGuXUnokmxERH1VvNGNh1ouN3mfcbfV8yd,So11111111111111111111111111111111111111112,0.0005961929999999949
5JezC1LMXg1hk32MdwZDf5Dzf8RiVTGuxJ2TYyBKvKYGGmdRWaXbSR8irCbQuWXSbToP7j16dqvi7RerB4jFcaJz,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.0001736539999999953
3qpoaBZU34Tx5N2AX6pWARFnFJ3bGs4Tz3AZcMzWt1BZTNE9UeV3in92LeDLTFoXb8gx3moxFys4iTfhQkSv7mpC,6zhK4gpohxPyk7fd4nTqWMgqLJVZshivxe7r7G9EdTgf,So11111111111111111111111111111111111111112,0.00030575099999999994
2rTkzk7JnFFhfcQbTUJUQGYKxeWyhfrJHTGvgdkHczCUN4YhCq3hiwvmh9XUJyffzNo8nB4M3VAmrSVcy1K2LfBd,9puFWti8U37C8kdgoiQddN7ZGLeTfAsMiqe54TiDXM6u,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.0026740000000007313
3hpzcrAaX3HdqXtF8EaHidUJB5ujRcRdn2KyKwu3bR9xpCju5BuFNMbXezSvdwfWGoJGMQAJAXqMrdVkNrTW3eaz,6zhK4gpohxPyk7fd4nTqWMgqLJVZshivxe7r7G9EdTgf,So11111111111111111111111111111111111111112,0.00014021000000000172
5qgrcHY8vz41HTtqEErcCrJ6QSkspjA9i9RLmGgdWKDaMQFYUbBUTaUuRe1Btr3m7FHgyWWtPfPuFNrQH1Rw6rcH,5UNXijvxFUVEsiSSM9VhN1w42yd4codCZUq7jyEaqQt9,So11111111111111111111111111111111111111112,0.0008651329999999902
NjVRpzUGFshxzDB18J5CJ1HJFiErpascGnsNmCe7BZZRzT4E6yFm9anvnuNgazhiPsdb6vV7RY2sdHLwrjAQBP1,4QbWA5MChbahM5GqstbfHfbE3HuYX1grg4VB5MhmUcXr,So11111111111111111111111111111111111111112,0.00029588700000000856
B9NqcBGa7RZGXL7ZxjpQxrgF7vKeJED7bDGqyCMUL2qkW44bjDm5gg778kQ9USJV5kXpjnoZi33Rxggu11gT6uL,4QbWA5MChbahM5GqstbfHfbE3HuYX1grg4VB5MhmUcXr,So11111111111111111111111111111111111111112,0.00012704900000000408
5sLERGcASMvjpHUGzcjhEPKAy9H6AFNzPZV6Riyfis9rB1hvjHDu4QJ52Y2BvGJwMAghfKx3eojEMQBhSCtMMDyn,91Nk1HwpfQk5qno1LSB5GKw9hJ9yBXkpWqkTtmGMrphe,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.00327900000000092
77kWkGYfB5Dkfe2PhuXkY8hSwcUiEQpj31VJovbfsQnDnjpsVkiDTQEQo9sEvSomAnzsPF3gpe6i4eSe8psJ46S,BM7dmiW2GrTsNXUbWrXGXZK2QLvC3R3QQ2iiGumEdjrH,So11111111111111111111111111111111111111112,2.52339999999851e-05
4NFzkWscghrybdqetDyPX4J6qWF1YXB5YuEv5PUyHXZdX6euoy2feGszRqMXuEf6PcaMohXfuk3rcTMFePoCTKzJ,5QwqUfZqWALPHy2U3rS3apX8TZuxFEtt1uuYTanzZb2X,So11111111111111111111111111111111111111112,8.331900000002612e-05
2tW8kdbk6eHFT1PcwuEqVUT4HHr1ySFALgpJBhP1Ya9qbKaujMBEpcSAYXJQ61iN8aUPe45UxKCE6Zf7ZUCkz7JS,6y7p8erFMPhbzGwMD69xehmhr2U6eTT4Gm14xbL81VUy,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.010211999999999222
VsQ2XekSepe2jVWt35fq7eupjrZakKGShaxvr72SiAyAUtz3UWgZpqxc6YH3t3cJUgCHhuFdsN6tsGWLXGz31Wv,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,9.999999999999692e-10
rqM366wkzVLpHbaraUyJX1f6yx79L1FVBVc7eRbS4PgmkbsbZLE3Que8vQ84oee2NGALKVLz19TEfMLEi9ebWoh,BUJjbJBu5kkxZGQNxx5QLXdyxx5HThht2NepcDZJ1P2f,So11111111111111111111111111111111111111112,3.355000000010433e-06
dUanBaeu8V98H28xj3HtD2HiNbxKnNToKyJh32SbdmJusig8mY3KdjVwrHvTLE4ySvHxtHr69J6FxWVxWfzpybL,DrdCYPjXsixUnNofJgvqGnSciN3TpTT5UPfMM6YQCsVc,So11111111111111111111111111111111111111112,1.2000000000622624e-08
VBeKcqAWULTETgvGojVQ7KXPX9jKZhuCjkrNYMUVATYiqdg5gfCgsDS31KzucpywkxPyCZH5qmb1DKNxLcoZpo8,HVhr9KQJF7AzuUnv5DCK8eHRwj3knP49c1vD1795EoRa,So11111111111111111111111111111111111111112,0.00029284699999987396
4xnfGrwAchV2kBSSY39ptsGSqBvCTpoU663THnKsMk5USLMiH8iuHSZdvxjTLmEu8DLnsHaRBqSuMpo5Qa3QCNNm,DrdCYPjXsixUnNofJgvqGnSciN3TpTT5UPfMM6YQCsVc,So11111111111111111111111111111111111111112,3.4699999999776576e-07
33QVoEntneS6HtFNbt5PzAfaJQUnQyog4AngwDVfUayggWUPWLFvAs3tRAL9bLzcwYGjn77DXbzmqXvbWZ5H2phr,ENg2R3sMMTjcVXvfo5KynnmKS5GHmv2yvrvr7w22SZ9U,So11111111111111111111111111111111111111112,8.78069999999953e-05
4C1NaeKTeHxeSe6PVb8QbF4GSghhohHdryAgce7GY3ZpY6GnbJ8FXbNUqSQqy4gWn4iq3RuhUfJXKxkdJYmLKbC9,Hi7XqTXFb69VxufXowfULLMuDuJEHWBCS82tHMiknjqM,So11111111111111111111111111111111111111112,9.629399999999677e-05
4RQ3D6oLMdcgBXzxhpQLkUNU3Tfoh1ZBS1vSb1BZiLaTVC7TS2MTFpyArqc9b6w8ooaTnB7TidfN1b5PmSc9XEkX,21Dx9HDbLa7ouArk5cZdZLc7z5JmsWd4w4UmCmiaCx4r,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.0016579999999999373
h49e4nZrQD43t7rucfXTMZTDaS834fN3H1URkFLvZWqDvksXsrm2EpmDH9Gqe74nLJo1nP7rei81WvpTax7Pfrg,D7cgT2Qtb5cPfAmYPXWTnuf3h2VLXL8GAyfrZduouGK3,So11111111111111111111111111111111111111112,0.0020635450000003885
3KWU2fpJtbCWkfvtEHxpTRagnBv8DDfM1yTrPQNq3ksHPsyE8qDGRfagUzGvvv8gmHFhU9gb54VLmRPh8iKyDsGx,C6YsuBz8mqZo4EjUhCMW21aevVFobMngS5xw6WmA2f3F,So11111111111111111111111111111111111111112,0.0003972220000001414
4grKbnUVsKdjn9R6NKc531wHTbZ1ZuiAWiwqk16Ghgb5cxstU7kkLRPsVajmQEZTCtHDi7FZFZxtJ9tEjSH2tN8p,6y7p8erFMPhbzGwMD69xehmhr2U6eTT4Gm14xbL81VUy,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.03077199999999891
62fBBWix8GhVS9RN5nmFsXrfAEQKt7P1LEnCn2Nhs2av47y55dam6mvPdAYU4CjrJaozMigJTCknXctAXHYw976M,7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4.168238000000002
3toVvgwQQ4s3sF71PQNPNDvosJV1bYh957b34dYM58A6gZZGqrykjgtsLGXdWAHRPMWY5wWfCL7LkP7oSDWs2sJw,GEe8eQ1cBH8cXX2Nba4xFhKMpH9KxSre3c3uMVD5yXRJ,So11111111111111111111111111111111111111112,0.010263999999999829
3Nm5AWQy5L4f66qSQB2rzrqLuajae9hPv5fBgzFdwuNyvyTNWiDPbAzCsPQD17mG2WCMF55MFHkk1MYFQNE1wgAr,5GpzkbJ1L4sAbJqwfHtVTiiKsRKnR6K9u5QYcQvjnFJd,So11111111111111111111111111111111111111112,0.0005917649999999663
4DcHHsnNxJ1Kro8tADJJ3LTKUUeaGhJRkhKbDqR1HMbdf6ignSqW5fo1XCYW635aXtWiLkmKb47EGjiJvTbvesMX,8rsn6mzoDnZg6ynLtxAWfnMfoiLdxFhsuXYQenV77cBM,So11111111111111111111111111111111111111112,1.346499999999723e-05
47uTUZ7TtNoXpwggo9PkTdehFMPnnCLomz7DLSNkVxiYHEfLsCDh8VD2UsFardgE56d58mhQhX3Vvg8JdCdQ7REH,8rsn6mzoDnZg6ynLtxAWfnMfoiLdxFhsuXYQenV77cBM,So11111111111111111111111111111111111111112,2.149299999999743e-05
3K21JPqJdaANztuht7sPq1oGB92oEnxguuCoy12BKpG7zMWsSzDzefDreGZSyiF3LnUKLmT4QiQPe8mUnHcCW6g,Ceo1B2b5EQEQCkKSaCScN6MPMYToHSjfNKH4h6kYdQy5,So11111111111111111111111111111111111111112,0.02316196599999998
6YhNAvTye4CnMyGhQaZC5ssnAFQT2PBogDt5o63wmAgijVqcn81BRcApAgQxLxMizS5YSTbZ3DaSka2iwKH2aED,6sZGtMnbfZYrma9bKnTkLwjRYXBoTpzcP72cCAWPMhrk,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.013246999999999787
5T4sYQKpGzG1BvxajKMs8ZoJpRcYViWJGTAz2EGUBTBLBjfBHqnGJsUjNwe2A5QJjG2CbBSJoLfMGu9CtAW9mZUg,3hLccvQXvf1nCzbLopmv4Lm4HZxN2DMy75MZyWYWNHAZ,So11111111111111111111111111111111111111112,0.03195062700000051
WF3f4bPJEVUeiipiaXT8JQcUS9nJZ9YJxRBCtyQwt2WSBNZQF48gKQvifH4nhWvagSthG7VseyqabJb52AECXBj,ENg2R3sMMTjcVXvfo5KynnmKS5GHmv2yvrvr7w22SZ9U,So11111111111111111111111111111111111111112,0.0020547600000000166
678qsnfcPQaAMpJow9UZdBAA1q68v9NjZcfPVL8xHTRNQPSGgW4u3sGbCd5oknwvfJmgk3oYczMCQ8RQQ1An5fmf,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,8.198000000000005e-06
4qrKSfhRnuLNbNeCskAKMq5ytVrmqkqS7c4J3wFf78MT7BNEKLBazgkB1UekN6z8PhzA74xPJksq9Eb4uRThAD6C,3xd4LGVWtYXLBspR6X5JWbW49NXmEehfPtX6Kqx98b4w,So11111111111111111111111111111111111111112,8.663200000000315e-05
5guGpSFbHKJZh1XXQg6KLcfPLZE5QVDHT1tmbUtNBogT6Dw2ZLouPyt4wmv6vz2LvqGNgvXPkDg4snvxGxXvxJSE,9puFWti8U37C8kdgoiQddN7ZGLeTfAsMiqe54TiDXM6u,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.0023009999999992203
5YqZwBviwEapAPJeMA6rndpRTCUwMTnDhguP5ztuTmBDH7tiHGoWvCjgVfpgTfEEMec9LDoxWe5iWGraxUreB9hH,dexvcNUf31JyHkxcsceWpqGErhXe5Eu5QWLe993m1Pu,So11111111111111111111111111111111111111112,0.0005713530000000244
5pjwSGCBBwQj51fDmBfPsdjbjJPJNaafoX8YdojthpkmrLktYGYHhkHaoYQLxjY2jv882Wt7vtz4NELfjupSmdKN,dexvcNUf31JyHkxcsceWpqGErhXe5Eu5QWLe993m1Pu,So11111111111111111111111111111111111111112,-0.000555540000000021
4wQqhk7e3iMAcMcnQrz6U2qhXajkzryccup6qHxVoPUudSgpggy2HQHouvp1PA6bjaLxtz1kYWcLSTDEMddcgZ8g,6zhK4gpohxPyk7fd4nTqWMgqLJVZshivxe7r7G9EdTgf,So11111111111111111111111111111111111111112,0.00022499600000000508
47Fnh81KwcLTpgNwwzXeKF3rwU7NWmnDmyxFmFan8hjnv4tLGPAT7hMPXd21rajF18JX59EBAaTdbC3XhEPJAmiH,CE1BrgijtkvqgMvfVDfniTZsTn2KjtSP6KNF9mtTw6TQ,So11111111111111111111111111111111111111112,4.2091000000001044e-05
2x59Vvbt9pFYU9um5uRKgC1sM3Y72d6pYLGDSsC65mD2zsfKLwExwrShd9ADsrmUsPCcxHsdwpgzXqwkCDDCLLWT,6zhK4gpohxPyk7fd4nTqWMgqLJVZshivxe7r7G9EdTgf,So11111111111111111111111111111111111111112,6.2340000000001e-05
5srjMjmYChEDZPevApQohaLdG38sk5VdR4TUdUFkMYTNaNPnC4QPB4dwJQ2PfZ9UH9V2azXc3HvEr9NVBcpWyS4c,dexvcNUf31JyHkxcsceWpqGErhXe5Eu5QWLe993m1Pu,So11111111111111111111111111111111111111112,0.007637610000000017
6ut58pqzexRD6sZJ7L5CfdFUw2kxGHGZgbYVLs4XVwk5dJ2Vm5ZLStLvt7Eoijn7nYYEpy8reZRq8TtkEJLgceG,HvFdDWS3RqymRAVx1ZdoL2RjiC38r5dtt19Z8op5jqDK,So11111111111111111111111111111111111111112,0.011204086999999974
zXT1Ps3WgGCWEAG72QtYBncg3NQTEERE9iyiMAiKGibhKjojAqrsG6PoZeCBmjsaqY7HrD4645FK7FbQNa267gf,5zXtyxDJpnQ9cS3pUq6puPhAMGDX5FsnhJeKR7AgPzCt,So11111111111111111111111111111111111111112,1.2948999999984334e-05
2eWMkcSPfK1SoxfVnHuw9x1HuonwS32cLHTQATrYfZ8Ds2sP6rnHCLU3bqyLUAYjLc7J7QmKYQp58YTBgQRGnAoU,dexvcNUf31JyHkxcsceWpqGErhXe5Eu5QWLe993m1Pu,So11111111111111111111111111111111111111112,-0.00029115699999998634
d92zipoYVNbtAHYoXeMmjyb5XzqASk4kyes286Tj29RzEkaqt7sqcqvhamhZwy8mKckie7h7nXAptQocNG94VcQ,dexvcNUf31JyHkxcsceWpqGErhXe5Eu5QWLe993m1Pu,So11111111111111111111111111111111111111112,0.010207480999999907
5MutJMJ2kJ3GaTFMa3TaSH7okcir5Sx9nBpW3uFLcBpnG32ZKpXziYVtGiFrxyWePHjTC9tNrir1GPVtmjP4pKCz,HvFdDWS3RqymRAVx1ZdoL2RjiC38r5dtt19Z8op5jqDK,So11111111111111111111111111111111111111112,0.00021115899999999896
4cjPvGxpCwDDk4DKaZS5gukygmDyxboScWjtwKoSRjni5nxaRT6yumcnCZ93U2kGTV6Vu6WGNubboo6sT2uwwRK1,ByL8L3Ns8hfy17TUNcKiKjQgnLEHgHcPBpekAdnuyeM4,So11111111111111111111111111111111111111112,1.5832000000021162e-05
56SY8GriWbL8pUKpxbeUSVN1AAoX4A4NsXWtQd5SYA59NTrzU4YEQvGiBSBuxvD84i92jMNpdJ7YgNXjgfuS2yqG,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.0001333359999999978
2JMHLcsctyvvTBhbPJWbPb36EMnHJEKmAaNXZG4G32fxrmYaV5qfLpJkLBbpEVDCJCmdmRiKhBTKiT77FjNFRZ2K,GSMhmutjrMdaAMfe5Tmwzg7WVxaC4VPD1MHhUwe8uxnb,So11111111111111111111111111111111111111112,0.0010587369999999902
2PRynRMgaKXEQK4urr7Vo8wAACw4Kbjtk1Bbp2A5RGhssXfQxjF31nCAXNJrMsQAtjj4ME8Ax8wTAeDuX1mLrUuQ,7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.75
31uKddW5BMcLo21mJkT6evrjSsodbNZzVGGvFKxJSJnmDw3zpdqBPcv7zPuWRaFohTybDAEiVWmUpKPBiNNm8mPa,CRMp93aJoYrkuW4EpVsjrPNgWejb8xnjdwWqxxCzjYw6,So11111111111111111111111111111111111111112,3.2172999999996454e-05
2S5HdU8ndAC9FTeRADc2y18JLsCXWLx2pYdSqZfRcBGkmB1Ru2P2mz9ZGq3mocvJHfKS7FaUFHaPJRBiBNBH2ki8,5TFYEQ76veZQew27YYK2JjfvUBSuEAPCqJ1Y7wAhrBys,So11111111111111111111111111111111111111112,0.002155110999998655
4peeB1F1BeRaSXgr9M26zJrM6duZPPjMvLgqgx8wHdZqU1o1yYaUCsHa2M9t4npnkAqS9Yq25sYN2jrBtrcozYdN,2MhpbffR6xyyFVgihUpCNvXjAxKtqiZM4B8gG4vms6tf,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.0018959999999998978
m4tUXdcy6MJmJMmrm9FH5zDrYCkSusMfHz8JRWLvYNiYzXFTo1ZjgzWhb9arJbeBnjkEdXYxeVbXfvpw8jUxXjA,ByL8L3Ns8hfy17TUNcKiKjQgnLEHgHcPBpekAdnuyeM4,So11111111111111111111111111111111111111112,2.3882999999974563e-05
5z469qgyeBh5HgHZ7N8QG9GDtHK3GQbEM6LwYvGx8RjMVoddhwZ4VyZqahM8XS55rLR7j431oxJp4ycAPirtbj8r,ByL8L3Ns8hfy17TUNcKiKjQgnLEHgHcPBpekAdnuyeM4,So11111111111111111111111111111111111111112,2.519000000000826e-05
4wChw45rfP7ssBaPT11AkAb97t4qquZp8hShxQSC2ceWLQcUUGQMzEp2HrMupXcZx8KL7oepP8VWj6CN7d8xDWi1,ByL8L3Ns8hfy17TUNcKiKjQgnLEHgHcPBpekAdnuyeM4,So11111111111111111111111111111111111111112,1.589600000001523e-05
5ad9MWVn429kNGgCMGciKW8xtva4f3rs8LLu7YuDcWioFFTz2Svf2MAmczLGnvmzWFC6J2EnEEgNzUARwAtaim23,EuLceVgXMaJNPT7C88pnL7DRWcf1poy9BCeWY1GL8Agd,So11111111111111111111111111111111111111112,6.006000000000067e-05
5K6Wrufc1LFJSgiCkgYA9b1keK5TPEUMVQSkPCvrhhKRXezxgPrwJ3YyAHDwXe68dxHBLzFB9UeVUiPhRDW9hkco,6S1KwaVu62foyfNz4vQggEuCRLCvzKLYBRm5nRhSE98V,So11111111111111111111111111111111111111112,2.5460000000004923e-05
2jPTuDDcmhcTWQneM8qCGvTRUnnQb1e7dxJe2LvyK8LbjfZ4ygpssxAqNQmiJY7M7VJTqHZNTwFBkCa3jSGBWqeR,bobCPc5nqVoX7r8gKzCMPLrKjFidjnSCrAdcYGCH2Ye,So11111111111111111111111111111111111111112,0.30563961100000014
2c8GWjcqf5PrMWtWTyCiprqtV6zTwcG5DTiYg57gETdfMjCYSvRQYhD12kFD5foZUFzkubW9vhWDTuVmDrM6kKtb,21Dx9HDbLa7ouArk5cZdZLc7z5JmsWd4w4UmCmiaCx4r,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.005395999999997514
5Kaxi8aa8Ds5vSh1rs7qqackWcgmo1gZugG15bNjJefVbshzPC3j9EoFKXePxy3FaYgNqYVZUiRcSFZmAKPKe7su,A7FMMgue4aZmPLLoutVtbC7gJcyqkHybUieiaDg9aaVE,So11111111111111111111111111111111111111112,0.9353259449999989
3cQPNLUM1GBJzwojkZyy1dSwccphUXax6tXHCGPgcb7vXt8FeKSLG2etGZtwg2dDT981WFH2hNb6hBGWhreRhUYW,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,2.192000000000166e-05
2BJtw1sPfPmSFWhFhdNjgc5a8qUnusSxfVhYpbphPmH1N6k8iFce4ndRmRzUpAGLXqmP5YVx4fXiRXZniCD4ujTs,4ywa3NKfWRX3jpMxWydiWzELuSbdDUhTV5QnoGexjV3e,So11111111111111111111111111111111111111112,0.09153447700000017
4LfEe4Ss369R7ic4f5GiDGrnjEwmXBPSvZj8Ka2xUzYe7AqpCayH6p1yJDuSDUXdU7VxvJt83hmhr2dmTqDVxyQS,4ywa3NKfWRX3jpMxWydiWzELuSbdDUhTV5QnoGexjV3e,So11111111111111111111111111111111111111112,0.01607165599999938
2t9rJmgSAPz5BGhK3sBmN48SHHmurvf8BXhxbXjJd11thEHY3jqtsto4ULdGifWdR1hYcC9kRD9n8zXE8QTSF6Th,EQP1pchYNsPbXUVPaDigPitq1GfUUK5XrK7xcfGPos6o,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.7991589999999746
4fW94zvuwFV1Ki5yZCxTYwYAoHvZ4eoiL1UWBnr1NSeBBoSfP1iq58T8SLwo8eQqX8o4bigE2dt2ZaiBAStzzpL7,9puFWti8U37C8kdgoiQddN7ZGLeTfAsMiqe54TiDXM6u,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.015954000000022
2ctgGrViJYaYSVDzvLu9QgT7hd6Hw19EcNPocVxqHvuzEn5u5iVUnhFieFYWUS1UKjSgD1sTnGn1nigvUCwrFCYv,A7FMMgue4aZmPLLoutVtbC7gJcyqkHybUieiaDg9aaVE,So11111111111111111111111111111111111111112,0.020310092000000002
4Ut7iWajua46bvGzanqPHmBd9AHDhvpoAFbgDo2z5CSMwuAfSRjVXTyrpsxABZYvfKUymPKhPs1Lct9CVCytVoFL,CVyXpJN1X3UQpgtV2YvmSkcSK4YLZHEY1ycRHcz7eiid,So11111111111111111111111111111111111111112,7.399000000019029e-06
Coip4aZ1fRiHD9zQm4bbeYBvkwi6UyXJ8fELyXUxfJ5DVRAbi1iKHLh5URZuzwXK9JTyuTn6Gm6K47fNgpR6nkK,DrdCYPjXsixUnNofJgvqGnSciN3TpTT5UPfMM6YQCsVc,So11111111111111111111111111111111111111112,0.00022211199999944142
3WZgX95qSUQ3fEmLTA3b8z6BWQi7e9Q7Vm38NXQbNkmTXvm8zWDR4851Z7a4y5sixi3SzK3ug7bS6rsAr3yXo4M7,dexvcNUf31JyHkxcsceWpqGErhXe5Eu5QWLe993m1Pu,So11111111111111111111111111111111111111112,0.011632086000000097
NRFWyesVH3xogQPqG21DMoV2EM3n68Py474GgDVTdFUxB86v68FuodjVjXTei7YkK6VXGE7Ks6Td36hewzURb1o,ANwWDBtanRCF895L5SgjY79AQKJXwG5LdKYfTmQC1pnf,So11111111111111111111111111111111111111112,0.0003171149999943168
5cYcNJ4p91Y955tPHw2sAY473dCkNVLgRcmqm16y363AURnTUvEwcC1vMGEFPLgmaXrjikpsNi4nW5cCDeSts5oo,FTAeo6dUxFwasXvmxvSDtLouGkw5y8xdaRRxgiKRCweK,So11111111111111111111111111111111111111112,0.004154192999999973
2kseJU3odT8PPAN8b9GAe7rrQSyqwZJtp4eKWbD5xi2pwvzY1qo5QeTMAMNddjVX3AeKXV38Je15ibN9g3VV3wbj,YcjUULpoURFD8TVwDZC8Wsk4RbAY5L62TH3rJoaFFTk,So11111111111111111111111111111111111111112,0.003055507000000013
5urKrmgNpQNUh8kbhY5NYT1MiWBSRNPkRPfq3WwMg7o1Zb4BD1TntY3PNsWynGJX5TQ1M3hhodYTM2NyTQ99Pq84,6zhK4gpohxPyk7fd4nTqWMgqLJVZshivxe7r7G9EdTgf,So11111111111111111111111111111111111111112,0.002075286999999995
2YJY1CuHZHFQoDkXQRZGsKA722vqyGC3KSDLZNAspw64rP2Y5W4Mg9Pke4SeMQrDqeCcs3LVn6cbW16BD63Tcq8a,CbNMHuRaj6DHDzrEn9qDzJC2yo69rb6sntXGpzjhaCs,So11111111111111111111111111111111111111112,0.001514678000000047
2TeHtcnu5ggFCoNds28BesAzWNY9Do78W2Rk7WZv9zzTQLayWaj78WiNYRRp4pdeUwDDnJ7aT6szRtLvmqdo9k2h,BP7PAUprKPcAZf5yyTWJ8j4jVc58A5mJW3Mv9XiCq5iR,So11111111111111111111111111111111111111112,1.4514999999999667e-05
4UJ1BCFELy7steEuqPS7mSzTMMrSJtKMFWywz4xF22dMq2SoMUwSYNLcN4xKo6N96J2FJfyBVXG7egXYHEQM5Rcu,Gm16UVXwhB8oaipRTa52qJ36zWeBK4k3CurkT8JGE5VE,So11111111111111111111111111111111111111112,0.0018922980000000006
otwAoC5gumjzofBU7TAHaaaNs3izzYVgNTx7AbGLxuMzSiz8KbkgakXNd8hq8i5ausPPiUm3rV7Jy4vW3BkcZEm,6zhK4gpohxPyk7fd4nTqWMgqLJVZshivxe7r7G9EdTgf,So11111111111111111111111111111111111111112,0.0005706690000000028
3jeoF2CanjBs5J7g2pArTkhS8G3hRp8MQA6pvrDuJPU25dfhkcpbeyJZxf8AsrfRTasNrj4GGpSymzQsyA61jZW5,ANwWDBtanRCF895L5SgjY79AQKJXwG5LdKYfTmQC1pnf,So11111111111111111111111111111111111111112,0.001068803000000007
31PAXPqo9D6dfY7PM6nf6f6AirKUmdEAPp1AbK7SiJnv9RXgbYxHk3L2uFQJDVHAxHQRFwF2fniu46pMJv4fZcYT,HzuK5PCN6gi8gaKHZwRMhXS4sJiHyUFM3dtBHXLykVQU,So11111111111111111111111111111111111111112,5.800000000004586e-08
SKXyN96aUmXy6Zkn23Cy41RvPRKrxCtHD9TqNTBuUd7gM2dKdkiGNzosALSqJL157w2hTU1bwmbKX1xBppxZUMh,J1bvXv1ZJW9aMgwL8KKgr5YGxGehGudRbsKYTT7nsXBg,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.08896700000002511
